row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source,sent_pred,teacher
15854,2,fit,you can't really see in the photo but if you have any chest at all (i am only 34b...so would say of average size bust) this shirt will not fit well.,negative,2,rating,0,doc+sentence_consensus
15854,3,fit,there is a seam in the bust area that cuts across the bust which is not flattering/doesn't fit well .,negative,2,rating,0,doc+sentence_consensus
15855,2,fit,"i am normally either a small or xs, but this fit great in the xs.",positive,5,rating,2,doc+sentence_consensus
15855,3,fit,i was also able to wear a regular bra which is always nice since i am large chested.,positive,5,rating,2,doc+sentence_consensus
15856,0,quality,"The styling of this top is so cute but the fabric is thin, kind of scratchy & has
almost no give to it.",negative,1,rating,0,doc+sentence_consensus
15858,0,shipping,"I fell in love with the shirt when i saw it online; but, i was incredibly disappointed with it when it was delivered.",negative,3,model_relabel,0,doc+sentence_consensus
15858,2,quality,"once again, there was way too much fabric which makes me look pregnant.",negative,3,model_relabel,0,doc+sentence_consensus
15859,0,fit,"I tried on te regualr size (xs) as that is all they have in my store, and decided to get them anyway, even if a little long on me.",positive,5,rating,2,doc+sentence_consensus
15860,0,quality,"This sweater is substantial, well-made, fabric is thick and comfortable.",positive,5,rating,2,doc+sentence_consensus
15860,4,price,"i strongly recommend it, even for the price...",positive,5,rating,2,doc+sentence_consensus
15861,3,fit,just plan to size up one or two sizes.,positive,4,rating,2,doc+sentence_consensus
15862,0,quality,The material feels nice and i love the flared arms.,positive,4,rating,2,doc+sentence_consensus
15863,1,fit,"i usually wear a size xs or s in retailer tops, so i ordered the size s, there is so much fabric below the chest it fits like a maternity top.",negative,1,rating,0,doc+sentence_consensus
15863,1,quality,"i usually wear a size xs or s in retailer tops, so i ordered the size s, there is so much fabric below the chest it fits like a maternity top.",negative,1,rating,0,doc+sentence_consensus
15864,1,fit,the color/fit match the photos.,positive,5,rating,2,doc+sentence_consensus
15864,2,quality,the material is so soft.,positive,5,rating,2,doc+sentence_consensus
15865,2,fit,then came the tedious task of taking it off with such a snug fit in the shoulders.,negative,2,rating,0,doc+sentence_consensus
15866,5,fit,"i do think it runs a little bit large, but i think the next size smaller",positive,5,rating,2,doc+sentence_consensus
15867,0,fit,I love these overalls  but they run very small?i had to return and reorder.,positive,3,model_relabel,2,doc+sentence_consensus
15868,2,quality,was entirely disappointed in the style and construction of this dress.,negative,2,rating,0,doc+sentence_consensus
15868,5,fit,the overall fit was too big and very unflattering.,negative,2,rating,0,doc+sentence_consensus
15869,2,quality,i love the green/blue color of the fabric.,positive,5,rating,2,doc+sentence_consensus
15869,3,quality,the material is soft and inviting.,positive,5,rating,2,doc+sentence_consensus
15870,2,fit,this does not fit the same at all.,negative,2,rating,0,doc+sentence_consensus
15873,0,quality,Really like this tee but i do wish it was made of another material.,positive,5,rating,2,doc+sentence_consensus
15876,0,quality,"I love the material of this shirt and i love the design; however, there is just too much fabric.",neutral,3,model_relabel,1,doc+sentence_consensus
15877,4,fit,ordered the xs but it was just too large and unflattering.,negative,2,rating,0,doc+sentence_consensus
15878,5,quality,"and, the fabric is a nice washable poly.",positive,5,rating,2,doc+sentence_consensus
15878,6,fit,i wore my usual size xs at retailer.,positive,5,rating,2,doc+sentence_consensus
15879,1,fit,"i am 5'4'', 170lbs, 34dd, and a large fit great.",positive,5,rating,2,doc+sentence_consensus
15879,2,fit,"it fit perfectly in the chest, but the top is meant to be baggy at the bottom and long (it covers my bum).",positive,5,rating,2,doc+sentence_consensus
15880,1,fit,you can dress it up or down and fits true to size.,positive,4,rating,2,doc+sentence_consensus
15880,3,quality,the fabric is stretchy and and comfortable.,positive,4,rating,2,doc+sentence_consensus
15881,0,fit,"Very cute top and nice material, but the fit is strange.",neutral,3,model_relabel,1,doc+sentence_consensus
15881,0,quality,"Very cute top and nice material, but the fit is strange.",neutral,3,model_relabel,1,doc+sentence_consensus
15882,0,fit,Fit great with moving room.,positive,5,rating,2,doc+sentence_consensus
15884,0,fit,This is a beautiful top but the fit is odd.,neutral,3,model_relabel,1,doc+sentence_consensus
15884,3,fit,"i wouldn't even know what size to recommend because it's almost too big in the body, while being too tight in the arms.",neutral,3,model_relabel,1,doc+sentence_consensus
15887,1,fit,i ordered my normal 4 and was bummed about the fit in the shoulders.,negative,2,rating,0,doc+sentence_consensus
15888,4,fit,"it was oddly constructed, small in the arms but boxy and oddly bell shaped bottom.",negative,2,rating,0,doc+sentence_consensus
15894,1,quality,the material is not stiff like many neoprene dresses - it is soft and silky and has amazing drape.,positive,5,rating,2,doc+sentence_consensus
15894,3,fit,"the material is very stretchy even through the waist, so it is and easy ""perfect fit"" on different body types.",positive,5,rating,2,doc+sentence_consensus
15894,3,quality,"the material is very stretchy even through the waist, so it is and easy ""perfect fit"" on different body types.",positive,5,rating,2,doc+sentence_consensus
15895,6,fit,i bought my usual size and it fits perfect.,positive,5,rating,2,doc+sentence_consensus
15897,1,price,"at the present price, grab it.",positive,5,rating,2,doc+sentence_consensus
15898,0,quality,"Though the quality is good and the fabric is both sturdy and soft, the cut of this top made this a no-go for me.",neutral,3,model_relabel,1,doc+sentence_consensus
15899,0,fit,This dress fits really cute.,positive,5,rating,2,doc+sentence_consensus
15900,3,fit,they do run a little large.,positive,4,rating,2,doc+sentence_consensus
15901,0,fit,"When i was finally able to find my size available online, i didn't hesitate.",positive,5,rating,2,doc+sentence_consensus
15901,1,fit,"i am 5'4"", 123lbs, 34d and size 27 jeans.",positive,5,rating,2,doc+sentence_consensus
15901,2,fit,i originally ordered a small...wow!,positive,5,rating,2,doc+sentence_consensus
15901,5,fit,"it fit perfect, in fact it fit much like how the model's fit in the photographs.",positive,5,rating,2,doc+sentence_consensus
15903,2,fit,"i like the oversize fit and i think this poncho is unique, chic and modern.",positive,5,rating,2,doc+sentence_consensus
15903,3,price,"definitely worth the price, especially on sale.",positive,5,rating,2,doc+sentence_consensus
15903,4,quality,very nice quality fabric.,positive,5,rating,2,doc+sentence_consensus
15904,2,fit,i usually stick with the petitie tops but the regular one fit me perfectly.,positive,5,rating,2,doc+sentence_consensus
15905,6,fit,i like how this garment is not too bulky and not too tight.,positive,5,rating,2,doc+sentence_consensus
15907,3,fit,"this is an 8, and it's a perfect fit.",positive,5,rating,2,doc+sentence_consensus
15907,4,fit,definitely size up at least one dress size.,positive,5,rating,2,doc+sentence_consensus
15908,1,fit,"the shape of the dress is strange - fitted and tight through the waist, and enormous everywhere else.",negative,2,rating,0,doc+sentence_consensus
15909,5,quality,"the fabric si a tiny bit wrinkle-prone, but not too badly.",positive,4,rating,2,doc+sentence_consensus
15911,1,fit,the only problem is the bust runs really small.,neutral,3,model_relabel,1,doc+sentence_consensus
15911,2,fit,i normally wear a 4-6 in retailer but i ordered a 6 and and 8 and both were way to tight in the bust.,neutral,3,model_relabel,1,doc+sentence_consensus
15912,0,price,I tried this on in the store and almost considered buying it until i looked at the price tag.,positive,4,rating,2,doc+sentence_consensus
15912,5,price,retailer has more interesting sweaters made with softer blends for a similar price - all things considered i don't think it's a smart purchase.,positive,4,rating,2,doc+sentence_consensus
15913,1,fit,"bought the coral color in a large. 5'7"" 140lbs with a generous underside and long legs, i usually wear a m or a l in yoga pants.",positive,5,rating,2,doc+sentence_consensus
15913,2,fit,the l here fits really nicely--not too tight and enough length in the inseam so that i don't feel silly practicing outdoors in the park.,positive,5,rating,2,doc+sentence_consensus
15918,2,fit,ordered my regular size large and it's a bit oversized due to the swing cut and absolutely adorable on.,positive,4,rating,2,doc+sentence_consensus
15920,2,fit,"the seam came right across my bust on a medium; sized up to a large, same thing.",negative,2,rating,0,doc+sentence_consensus
15921,3,fit,"shedding for days and long after the seasons have changed it's gorgeous and the fit is lovely, but unless you're prepared to carry a lint roller with you, i would pass this by.",positive,4,rating,2,doc+sentence_consensus
15923,1,fit,it does run a size small if you ask me.,positive,5,rating,2,doc+sentence_consensus
15923,2,fit,the size 10 i got fits more like an 8.,positive,5,rating,2,doc+sentence_consensus
15924,3,price,for the price i feel like it should be crafted a little bit better.,positive,3,model_relabel,2,doc+sentence_consensus
15924,4,fit,i am narrow shoulder'd and bra size 36 b or c and while a medium might have fit me better o,positive,3,model_relabel,2,doc+sentence_consensus
15926,4,price,"i love this dress so much i don't even mind that i purchased it at full price, and now it is on sale.",positive,5,rating,2,doc+sentence_consensus
15927,3,fit,i ordered the dress in a few sizes and a size 2 fit me the best as i have a small bust line.,positive,4,rating,2,doc+sentence_consensus
15928,0,quality,Mes demosilles style incorporates lots of material.,positive,4,rating,2,doc+sentence_consensus
15928,2,fit,i like this bohemian style because it is different and can be worn with a belt to show off more of your figure or loose fitting.,positive,4,rating,2,doc+sentence_consensus
15928,4,fit,i had to purchase the 38 size so i could remove the dress over my shoulders without too much trouble.,positive,4,rating,2,doc+sentence_consensus
15929,3,fit,"on my pre-teen daughter however it looks perfect, so i guess i'd say size up if you have boobs!",positive,4,rating,2,doc+sentence_consensus
15932,1,fit,"fits a bit snug in rib cage, but that works well for me.",positive,5,rating,2,doc+sentence_consensus
15933,1,fit,the top portion fit a little smaller than the typical size i order.,positive,5,rating,2,doc+sentence_consensus
15933,2,fit,"the zip side was a little snug, but the fit is very flattering!",positive,5,rating,2,doc+sentence_consensus
15934,1,fit,"i was thinking about ordering the petite size since i'm only 5'3"".",positive,4,rating,2,doc+sentence_consensus
15934,4,fit,the fit & sleeve length was fine.,positive,4,rating,2,doc+sentence_consensus
15935,3,quality,"when i opened it, it felt like 10 lbs of fabric.",negative,1,rating,0,doc+sentence_consensus
15935,4,fit,"i thought maybe i ordered a size way too big, until i could barely squeeze into the top of the dress.",negative,1,rating,0,doc+sentence_consensus
15937,0,fit,"This tunic is flattering and high quality, just be sure you size down!",positive,5,rating,2,doc+sentence_consensus
15937,0,quality,"This tunic is flattering and high quality, just be sure you size down!",positive,5,rating,2,doc+sentence_consensus
15939,1,quality,high quality.,positive,4,rating,2,doc+sentence_consensus
15940,4,price,i think at full price i will return and consider it again it it makes it to sale.,positive,4,rating,2,doc+sentence_consensus
15942,1,quality,"the fabric has a shimmery thread, very pretty.",positive,4,rating,2,doc+sentence_consensus
15943,1,fit,"i am 6'2"" and usually wear 12/14 but the 10 fit me.",positive,5,rating,2,doc+sentence_consensus
15944,4,quality,"the fabric and pattern, as well as the neckline are very nice",positive,4,rating,2,doc+sentence_consensus
15945,0,fit,I received this jumpsuit today in size medium.,positive,4,rating,2,doc+sentence_consensus
15945,1,fit,i am normally a size 4-6.,positive,4,rating,2,doc+sentence_consensus
15945,2,fit,"overall, the jumpsuit fit.",positive,4,rating,2,doc+sentence_consensus
15945,5,fit,"the top jersey wrap part fit great--nice and stretchy, fit nicely on the curves.",positive,4,rating,2,doc+sentence_consensus
15946,2,fit,"the slip is a tad tight, but it doesn't bother me, its stretchy so it's not uncomfortable.",positive,5,rating,2,doc+sentence_consensus
15946,3,fit,i bought size xs-i usually wear a 2 in dresses.,positive,5,rating,2,doc+sentence_consensus
15946,6,quality,i loved the soft fabric-fine for year round in southern cal.,positive,5,rating,2,doc+sentence_consensus
15947,0,fit,This dress is lovely and easy to wear if you are short and you buy regular size (not petite).,positive,5,rating,2,doc+sentence_consensus
15947,4,fit,and it fits generously - i weigh 140 lbs and will usually fit in a medium (if i don't breathe) and a large (if i use a belt).,positive,5,rating,2,doc+sentence_consensus
15947,5,fit,but in this size (medium regular - i can breathe!,positive,5,rating,2,doc+sentence_consensus
15948,1,fit,"the inner slip is quite form-fitting, but the dress on top was just massive, like a sack.",negative,2,rating,0,doc+sentence_consensus
15949,3,fit,"i sized up to a large, and with room in the hips and the correct torso length, the jumpsuit works.",positive,5,rating,2,doc+sentence_consensus
15950,2,quality,"good quality, not itchy.",positive,5,rating,2,doc+sentence_consensus
15953,0,fit,"Definitely size down it does run large however, it is a sweet floral print made of rayon so i would dry clean as rayon shrinks.",positive,5,rating,2,doc+sentence_consensus
15953,2,fit,there are 2 small pleats on the front and the ruffles on the neckline are a nice touch.,positive,5,rating,2,doc+sentence_consensus
15954,2,fit,i was able to try it on in store and was glad i did because i ended up sizing up to a small from my usually x-small.,positive,4,rating,2,doc+sentence_consensus
15954,3,fit,"i still put ""true to size"" because i think the forgiving cut allows the top to work in multiple sizes.",positive,4,rating,2,doc+sentence_consensus
15954,5,fit,"the arms are a bit tight, as the other reviewer mentioned so keep in mind when choosi",positive,4,rating,2,doc+sentence_consensus
15955,4,fit,got my usual xs and it fit perfectly.,positive,5,rating,2,doc+sentence_consensus
15956,0,fit,"I absolutely loved the look of this top and had to try it on, so i ordered it in xs and s because i own a few other tylho shirts and know they can run large.",positive,4,rating,2,doc+sentence_consensus
15956,4,fit,"it's barely snug underneath my arms and not at all fitted down the sides of my ribcage, but i'm okay with that since it allows more room to wea",positive,4,rating,2,doc+sentence_consensus
15957,0,quality,"I bought this dress with my birthday coupon, i love the design of the fabric, and i think the length is great.",positive,4,rating,2,doc+sentence_consensus
15959,0,fit,Really wanted to love this top...it is beautiful with very good quality but...ran small and tight...also the bottom sides flare out as if it was stitched with too much material looking awkward...,neutral,3,model_relabel,1,doc+sentence_consensus
15959,0,quality,Really wanted to love this top...it is beautiful with very good quality but...ran small and tight...also the bottom sides flare out as if it was stitched with too much material looking awkward...,neutral,3,model_relabel,1,doc+sentence_consensus
15960,7,price,worth the sale price for sure!!,positive,5,rating,2,doc+sentence_consensus
15961,2,fit,"unlike other reviewers, i found this dress to be true to size for my pear-shaped figure.",positive,5,rating,2,doc+sentence_consensus
15962,2,fit,when i tried my usual 6 size it was way too tight but i could zip it. ( i am 5'6'' 145 lbs).,positive,5,rating,2,doc+sentence_consensus
15963,4,fit,"size: i ordered the xxs as i think lately, retailer has been making things baggier, and on a shorter pe",positive,5,rating,2,doc+sentence_consensus
15964,2,fit,i do find it runs small.,positive,5,rating,2,doc+sentence_consensus
15964,3,fit,i usually wear a 27 in jeans or a small in various tops and bottoms (and occasionally find i can fit in a 26 or xs) but i purchased a medium in this skirt.,positive,5,rating,2,doc+sentence_consensus
15965,0,fit,Purchased this in two sizes because other reviews said it runs small.,positive,5,rating,2,doc+sentence_consensus
15965,1,fit,i found that it was true to size for me .cant wait until it is warm enough to wear it!,positive,5,rating,2,doc+sentence_consensus
15966,1,fit,i agree with others that the torso runs tight.,positive,4,rating,2,doc+sentence_consensus
15966,2,fit,i got lucky and it still fits snuggly.,positive,4,rating,2,doc+sentence_consensus
15967,3,fit,"comfy waist band/not too tight, no muffin top!",positive,5,rating,2,doc+sentence_consensus
15969,4,fit,"but the top portion is nice and fitted, so i think it's very flattering.",positive,5,rating,2,doc+sentence_consensus
15969,5,fit,"i'm 34c, 140b and got the small.",positive,5,rating,2,doc+sentence_consensus
15969,6,fit,fits great.,positive,5,rating,2,doc+sentence_consensus
15971,0,fit,"Based on the reviews of others, i ordered this dress a size larger than i usually wear and it fits perfect.",positive,5,rating,2,doc+sentence_consensus
15972,2,fit,wanted my size.,positive,4,rating,2,doc+sentence_consensus
15973,5,fit,unfortunately - you get a size 4 fitted bodice with a skirt that puckers at the back and shows all your flaws (spare tire) or a size 6 that is atrociously long in the torso,neutral,3,model_relabel,1,doc+sentence_consensus
15974,3,fit,"the fit is great, just right in all places.",positive,5,rating,2,doc+sentence_consensus
15974,6,fit,"for better understanding of the fit, i am 5?7?, 144 lb.",positive,5,rating,2,doc+sentence_consensus
15974,8,fit,"i?m between s and m in tops because of my wide shoulders, but size 8 in this dre",positive,5,rating,2,doc+sentence_consensus
15975,2,fit,"i am a true size 6, but find that most retailer brands run quite large, therefore i usually wear a 4 and that's what i purchased in this dress.",positive,4,rating,2,doc+sentence_consensus
15976,3,fit,however it was still very tight around my stomach and bust.,neutral,3,model_relabel,1,doc+sentence_consensus
15976,4,fit,"and then from having to size up, it flared out too much at the bottom for my liking",neutral,3,model_relabel,1,doc+sentence_consensus
15977,0,fit,"Having read all the reviews, i still (bravely) ordered in a size 2 (i can be a 0 or 2 in this brand)...first reaction?",positive,4,rating,2,doc+sentence_consensus
15978,3,quality,"i like the color which is good for transitioning into spring time, it is a thicker material which is great for transitional weather but also makes me more comfortable",positive,5,rating,2,doc+sentence_consensus
15979,0,shipping,This gorgeous dress arrived today.,positive,4,rating,2,doc+sentence_consensus
15979,5,fit,"if i went up a size to fit my shoulders, i'd be swimming in this dress.",positive,4,rating,2,doc+sentence_consensus
15980,6,fit,"i'm 5'4, 140, 34b, and i got a small petite, because i liked where it hit my waist better.",positive,5,rating,2,doc+sentence_consensus
15986,3,price,"it simply looks different from the picture : it?s way more shimmery- metallic in person, (which i could see a lot of customers actually loved), but to me it made it look cheap.",negative,3,model_relabel,0,doc+sentence_consensus
15986,4,quality,also it lacks structure: the a-shape looks drab on this knit fabric.,negative,3,model_relabel,0,doc+sentence_consensus
15987,0,fit,"Fit, length and design were perfect.",positive,5,rating,2,doc+sentence_consensus
15990,2,fit,"i am a size 10 in pants, i got a size m.",positive,5,rating,2,doc+sentence_consensus
15991,1,quality,it has beautiful sparkle and glitter in the material.,positive,4,rating,2,doc+sentence_consensus
15991,5,quality,i will keep the skirt because it is so pretty but have to not get upset when the material gets worse over time.,positive,4,rating,2,doc+sentence_consensus
15992,1,fit,rich colors and perfect fit tts nice elastic middle so comfortable and gorgeous.,positive,5,rating,2,doc+sentence_consensus
15993,3,fit,"in addition, this skirt has a stretch waistband (plus for the holidays!) and is so flattering, not too tight, but shows just enough of your curves, physique.",positive,5,rating,2,doc+sentence_consensus
15993,5,fit,i purchased the size medium,positive,5,rating,2,doc+sentence_consensus
15997,1,shipping,this arrived yesterday and it's absolutely beautiful.,positive,5,rating,2,doc+sentence_consensus
15997,3,price,i got it with the 25% off promo but it's worth every penny of the full price.,positive,5,rating,2,doc+sentence_consensus
15998,0,quality,I love this dress--i saw it on the way out of the store and was struck by the gorgeous color and rich velvet fabric and had to touch it and then try it on.,positive,5,rating,2,doc+sentence_consensus
15999,2,quality,"the fabric is a little thicker and more sweater-like than i was expecting, but it's a good thing.",positive,5,rating,2,doc+sentence_consensus
15999,4,fit,"this is the perfect thing to throw on for a casual sexy look...covered, but form-fitting and flattering.",positive,5,rating,2,doc+sentence_consensus
16000,2,quality,"that being said, the fabric is a soft, shiny blue/green.",positive,4,rating,2,doc+sentence_consensus
16000,4,fit,who needs close fitting clothes during the holidays ?,positive,4,rating,2,doc+sentence_consensus
16001,2,quality,"that said, i had to give it five stars all around because it's good quality, design, etc..",positive,5,rating,2,doc+sentence_consensus
16001,4,fit,"got a medium and it fit nicely (with the exception of pointing out that i still have baby belly to lose)-- 5'3, 34d, 150 pounds.",positive,5,rating,2,doc+sentence_consensus
16002,2,fit,"i am 5'3"" and the ankle length fits me as full length.",positive,5,rating,2,doc+sentence_consensus
16003,2,fit,"the cut was also looser in the thigh and seat area which made for a looser, less flattering fit.",negative,1,rating,0,doc+sentence_consensus
16005,0,fit,"These jeans look slouchy and shorter in the pic which was exactly what i was looking for, but they fit more like regular boot cuts on me and proved to be much longer than expected.",neutral,3,model_relabel,1,doc+sentence_consensus
16005,2,fit,"i only buy citizens of humanity and paige jeans and i can almost always buy online for them when it comes to skinny jeans, but these did not fit the same as their other styles.",neutral,3,model_relabel,1,doc+sentence_consensus
16007,0,fit,I am very pleased with the quality and fit of this dress.the reader outfits next to the listing were darling.,positive,5,rating,2,doc+sentence_consensus
16007,0,quality,I am very pleased with the quality and fit of this dress.the reader outfits next to the listing were darling.,positive,5,rating,2,doc+sentence_consensus
16007,2,fit,i think the dress is true to size and well constructed.,positive,5,rating,2,doc+sentence_consensus
16008,1,fit,yes this dress is way casual for its price point (soft stretch jersey in a heathered wine color) but it's all forgiven because it fits me like a glove.,positive,5,rating,2,doc+sentence_consensus
16008,1,price,yes this dress is way casual for its price point (soft stretch jersey in a heathered wine color) but it's all forgiven because it fits me like a glove.,positive,5,rating,2,doc+sentence_consensus
16008,5,fit,"my stats for fit reference:  5'3"" tall, 140#, 36dd, 28"" waist, 35"" hips, wide",positive,5,rating,2,doc+sentence_consensus
16010,2,fit,these are a teeny bit scratchy but i'm hoping with a wash they'll soften up--but they're really loose too so i'm also hoping they'll shrink a teensy bit.,positive,3,model_relabel,2,doc+sentence_consensus
16012,1,price,i cannot believe this cheap looking dress is from ms!,negative,2,rating,0,doc+sentence_consensus
16012,2,price,"they have been among the top at retailer and this unlined, baggy, cheap velvet sub is a shock!",negative,2,rating,0,doc+sentence_consensus
16013,1,fit,i took the advice of other reviewers and ordered a size down and the leggings fit wonderfully.,positive,5,rating,2,doc+sentence_consensus
16014,5,quality,"i wish it had looked better on me because the color is beautiful, and so is the quality.",positive,5,rating,2,doc+sentence_consensus
16015,1,fit,i love the color and the fit.,positive,5,rating,2,doc+sentence_consensus
16015,2,fit,the cowl neck isn't too tight and the sweater hangs away from the body without being boxy.,positive,5,rating,2,doc+sentence_consensus
16015,6,fit,"fits perfectly and i'm 5"" 5' 127lbs.",positive,5,rating,2,doc+sentence_consensus
16016,3,fit,for me they run true to size.,positive,5,rating,2,doc+sentence_consensus
16017,2,price,"it is heavy, but made extremely well and on sale a great price!",positive,5,rating,2,doc+sentence_consensus
16018,1,fit,"this one fits the best and the yellow is a bit darker in person, not quite mustard but a deep rich yellow.",positive,5,rating,2,doc+sentence_consensus
16020,0,fit,"I was really excited about this sweater, but the fit was terrible.",negative,1,rating,0,doc+sentence_consensus
16020,1,fit,"the sleeves were the right size, but the body of the sweater was a tent - absolutely no shape.",negative,1,rating,0,doc+sentence_consensus
16021,2,fit,i am normally a med or lg and the small in this sweater was perfect.,positive,5,rating,2,doc+sentence_consensus
16022,1,fit,only drawback is it's not as soft as other cashmere i've purchased...got the xs and the fit is perfect!,positive,4,rating,2,doc+sentence_consensus
16023,0,fit,Looking for a stylish rain resistant coat to wear to ireland this fall and looks like this could fit the bill.,positive,5,rating,2,doc+sentence_consensus
16023,4,fit,"i love the look, wish the pockets were just a bit bigger, i can barely fit my hand in.",positive,5,rating,2,doc+sentence_consensus
16024,2,quality,the quality of the cashmere is great.,positive,5,rating,2,doc+sentence_consensus
16025,0,fit,Shirt fits great!,positive,5,rating,2,doc+sentence_consensus
16026,3,price,i might justify this one at a sale price.,neutral,3,model_relabel,1,doc+sentence_consensus
16027,2,fit,"runs a little big, i'd go a size smaller.",positive,5,rating,2,doc+sentence_consensus
16029,2,fit,"it's fitted, but not tight.",positive,5,rating,2,doc+sentence_consensus
16030,1,quality,high quality cashmere was used as it is very soft.,positive,5,rating,2,doc+sentence_consensus
16030,3,fit,"so i purchased one size down and ordered an xxs, for a perfect fit.",positive,5,rating,2,doc+sentence_consensus
16031,0,fit,I bought this blouse in a size 4 (my normal size) to pair with winter white slacks and gun metal pumps.,positive,5,rating,2,doc+sentence_consensus
16031,3,quality,and received many compliments at work as well as at an after work gathering the quality is surprisingly sturdy given the lace work.,positive,5,rating,2,doc+sentence_consensus
16033,2,fit,"it's lovely, soft, well-fitting, and i only hope we have a few days in the south so i can wear it.",positive,5,rating,2,doc+sentence_consensus
16033,3,price,well worth the price.,positive,5,rating,2,doc+sentence_consensus
16036,3,fit,"i am 5'4"" and 130' but the xs fits perfectly and keeps me looking trim.",positive,5,rating,2,doc+sentence_consensus
16037,3,quality,the fabric is flowy and breathable.,positive,5,rating,2,doc+sentence_consensus
16037,4,fit,runs true to size.,positive,5,rating,2,doc+sentence_consensus
16037,5,fit,usually wear a 10 with my hips but the 8 fit better on top.the sides are well designed so your bra doesn't show.,positive,5,rating,2,doc+sentence_consensus
16037,6,fit,i'm 5''6' 32g size 29/30 jeans and athletic/hourglass built.,positive,5,rating,2,doc+sentence_consensus
16038,2,fit,"these are great b/c of the sizing, i wear a 24 in most denim and the 24 in these fit perfectly.",positive,5,rating,2,doc+sentence_consensus
16039,0,fit,"Ordered this is the navy in a size m.....i'm 5' 5"", 135 lbs, 34d.",positive,4,rating,2,doc+sentence_consensus
16039,4,fit,hoping this size change works!,positive,4,rating,2,doc+sentence_consensus
16040,1,fit,my local retailer had them in the bright blue and coral in my size 26 and 25.,positive,5,rating,2,doc+sentence_consensus
16042,1,fit,chose to size up for extra room and length,positive,5,rating,2,doc+sentence_consensus
16043,0,fit,Very small!,negative,1,rating,0,doc+sentence_consensus
16043,2,fit,they did not even have a size for me to exchange a day later when they arrived!,negative,1,rating,0,doc+sentence_consensus
16043,2,shipping,they did not even have a size for me to exchange a day later when they arrived!,negative,1,rating,0,doc+sentence_consensus
16044,1,fit,i had to size up so i could wear as a dress.,positive,5,rating,2,doc+sentence_consensus
16044,5,quality,love the style and fabric.,positive,5,rating,2,doc+sentence_consensus
16046,2,price,definitely worth buying.,positive,5,rating,2,doc+sentence_consensus
16046,3,quality,the material is high quality and can easily shift from season to season.,positive,5,rating,2,doc+sentence_consensus
16046,5,quality,absolutely love the softness and the consistency of the fabric.,positive,5,rating,2,doc+sentence_consensus
16048,2,fit,i got a medium which is my normal size so i would say it runs a little big given that i'm almost 5 months pregnant with my second but it will still look and feel great post baby.,positive,5,rating,2,doc+sentence_consensus
16051,3,fit,"my favorite thing about this piece--i am a 36dd and haven't bought a button down shirt in years until this tunic, which fits over my chest and is so flattering!",positive,5,rating,2,doc+sentence_consensus
16051,4,fit,"many reviewers are saying that this tunic runs large--i agree, but for those of us who are busty, it's an opportunity to wear a cute, breezy style with buttons and a collar!",positive,5,rating,2,doc+sentence_consensus
16053,2,fit,"when i tried on my usual 25, i found the waist fit a bit snug so i bought the 26 for a comfortable fit.",positive,4,rating,2,doc+sentence_consensus
16055,2,quality,the material is incredibly soft and warm.,positive,4,rating,2,doc+sentence_consensus
16055,7,fit,size up if you're looking for movement.,positive,4,rating,2,doc+sentence_consensus
16056,0,quality,I ordered it online so i wasn't sure how thick the sweater coat would be and when i received it i was pleasantly surprised at the thickness and high quality.,positive,5,rating,2,doc+sentence_consensus
16056,1,price,definitely worth the price!,positive,5,rating,2,doc+sentence_consensus
16057,4,fit,fit well and the length was perfect with flats.,positive,5,rating,2,doc+sentence_consensus
16058,2,fit,"they fit perfectly--casual, somewhat loose, airy feeling.",positive,5,rating,2,doc+sentence_consensus
16058,3,fit,"i am 5'3, 105 lbs, took my usual size 25.",positive,5,rating,2,doc+sentence_consensus
16058,4,fit,"i wear shorts a little lower on my waist, and i prefer the looser fit.",positive,5,rating,2,doc+sentence_consensus
16058,5,fit,"if you plan to wear them up higher on your waist, you can probably size down, but i didn't want to worry about shrinkage, and i wanted them to be easy and comfy.",positive,5,rating,2,doc+sentence_consensus
16060,0,quality,"This top is not quite what i expected, but it is good quality and very comfortable.",positive,4,rating,2,doc+sentence_consensus
16060,3,fit,"in fact, the shirt is so long and has so much flare that i think if i had ordered the regular size rather than a petite it would actually make a cute dress.",positive,4,rating,2,doc+sentence_consensus
16061,4,fit,"if we're to repurchase, i'd size down--but i love the bright color  & comfort so much i'm keeping these as is. (i'm a 6-8, should have purchased the 27's.)",positive,4,rating,2,doc+sentence_consensus
16062,2,fit,"i'm a 32g and could have sized down to a small, but i kept the medium because i wanted the extra length to have the option of wearing it as a dress.",positive,4,rating,2,doc+sentence_consensus
16062,4,quality,my only issue is the fabric pills.,positive,4,rating,2,doc+sentence_consensus
16063,1,fit,"i ordered an xs but usually order small, because of the cut and it was perfect.",positive,5,rating,2,doc+sentence_consensus
16064,1,fit,"as an elder, i need some length, comfort, style and attractive fit.",positive,5,rating,2,doc+sentence_consensus
16064,6,fit,they stretched a bit but still have a perfect fit.,positive,5,rating,2,doc+sentence_consensus
16064,7,fit,got the grey on sale and getting 2 more in other colors left in my size at full price.,positive,5,rating,2,doc+sentence_consensus
16064,7,price,got the grey on sale and getting 2 more in other colors left in my size at full price.,positive,5,rating,2,doc+sentence_consensus
16065,4,fit,bust does run a little small so i unbutton the first few buttons.,positive,5,rating,2,doc+sentence_consensus
16065,5,fit,armholes feel a little small also.,positive,5,rating,2,doc+sentence_consensus
