row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
22397,4,fit,"if you want it more fitted and ruched around the waist, go for your normal size.",positive,5,rating
22397,5,fit,i'll be ordering a small in both colors because i know i won',positive,5,rating
22398,1,price,"but it came very wrinkled, and the fabric almost feels more like a cheap cotton.",positive,4,rating
22398,1,quality,"but it came very wrinkled, and the fabric almost feels more like a cheap cotton.",positive,4,rating
22398,2,fit,"i am always in between a sm and med, so tried the small.",positive,4,rating
22401,1,quality,very comfortable fabric and it can be worn in multiple ways.,positive,5,rating
22401,2,fit,it is tight on the bottom.,positive,5,rating
22401,4,fit,had to exchange for a small.,positive,5,rating
22403,2,fit,"i found they run true to size and are just lose enough to feel casual, not sloppy.",positive,5,rating
22405,2,quality,"so happy with the quality, i ordered a second pair.",positive,5,rating
22405,3,fit,fit true to size for me.,positive,5,rating
22406,0,quality,The quality and color is great on this top.,positive,3,model_relabel
22406,1,fit,the neckline just seemed a be pulled a little too tight on the one side of my neck to be a true off-the -shoulder look.,positive,3,model_relabel
22406,3,fit,it fit me everywhere else and the slim waistline of this top is super flattering- so i think my size was right.,positive,3,model_relabel
22407,2,fit,the bottom is tight with ruching which makes it very flattering.,positive,5,rating
22407,3,fit,i found the fit true to size.,positive,5,rating
22408,0,fit,"I wanted to love this skirt it was good quality, but the front is a loose flap that is exposing so i had to return it",neutral,3,model_relabel
22408,0,quality,"I wanted to love this skirt it was good quality, but the front is a loose flap that is exposing so i had to return it",neutral,3,model_relabel
22410,0,fit,I just bought this nice dress on sale as i love the dolan brand and purchased my regular size small (34/27/35) and it fits me perfect so i'd say it runs tts.,positive,5,rating
22410,1,quality,"the material is nice and soft, not see through at all and a good length (i'm 5'4"").",positive,5,rating
22410,3,fit,it's a slimming dress that's not overly tight too.,positive,5,rating
22410,4,quality,i also really like the mock neck and don't find it constricting at all as the material has a bit of stretch.,positive,5,rating
22411,2,fit,"after reading the other reviews, i sized down and the fit is still much too large as this top has way too much material.",neutral,3,model_relabel
22411,2,quality,"after reading the other reviews, i sized down and the fit is still much too large as this top has way too much material.",neutral,3,model_relabel
22411,3,fit,this is coming from someone who loves swing tees and can appreciate a loose fit.,neutral,3,model_relabel
22413,7,quality,i've had varied luck with fabric containing modal.,positive,4,rating
22414,1,fit,not too skinny nor too tight b/c i have athletic calves.,positive,5,rating
22414,3,fit,for reference i took a size 26 and usually wear a 2.,positive,5,rating
22416,2,fit,"anyway, one they came on sale i rebought them nabbing the last tall in my size.",positive,5,rating
22416,3,fit,while that is a testament for how much i love them - the fit is true to size other than the length issue.,positive,5,rating
22416,4,fit,"i am 5'10"" with long legs - the 28t fit me perfectly.",positive,5,rating
22416,5,price,of course they cost me more than th,positive,5,rating
22417,2,fit,"i tried on the blue version, fits true to size, i don't hink i need the petite.",positive,5,rating
22418,0,fit,So small!,negative,3,model_relabel
22418,1,fit,i was a solid size 12 in skirts but recently lost some weight.,negative,3,model_relabel
22418,2,fit,i was still nervous to buy a size 10 so i bought the 12 thinking i can always take it in if i have to.,negative,3,model_relabel
22419,2,fit,have returned to store and they ordered me a small to try.,positive,4,rating
22420,2,fit,this brand tends to run a bit large so if you like your pants form fitting you may want to size down.,positive,5,rating
22423,1,fit,"i originally ordered it in small, which fit, but opted for a large for the option of wearing it more off or the shoulder.",positive,5,rating
22423,2,fit,the large fit perfect!,positive,5,rating
22424,0,fit,I rarely order pants on line...as the size often varies so much.,positive,5,rating
22424,3,fit,"i ordered both colors, haven't got the neutral pair yet but the green plaid fits me like they were made for me!!",positive,5,rating
22424,5,fit,"i ordered the 28 regular, and they fit perfectly.",positive,5,rating
22425,0,quality,I discovered this top folded on a shelf and loved the material and this brand so i decided to try it on...,positive,5,rating
22425,4,fit,it is difficult to tell in the pictures how this top fits around the waist...,positive,5,rating
22425,5,fit,it is snug fitting but the material is thicker so i feel like it's very flattering.,positive,5,rating
22425,5,quality,it is snug fitting but the material is thicker so i feel like it's very flattering.,positive,5,rating
22427,1,fit,it runs a little large.,positive,5,rating
22427,2,fit,i went down one size and it fits perfect!,positive,5,rating
22429,2,fit,love the fit--true to size--even though i will order another smaller size when i get smaller!,positive,5,rating
22430,3,fit,i am 5'5 130lbs and 34dd- the size 8 fit my top better but the size 6 length was better but i decided to stay with the size 8,positive,5,rating
22431,0,fit,I love the way this top fits!,positive,5,rating
22433,0,fit,"I'm 5'7"" 155lbs and ordered a large.",negative,1,rating
22433,1,fit,"it fit, but the arms were awkwardly short.",negative,1,rating
22434,1,fit,off the shoulder fits great!,positive,5,rating
22434,6,fit,ordered a small and i'm 5'9 138lbs and i ordered a small,positive,5,rating
22435,0,fit,I read all the reviews and they were very helpful the waist does run small so i sized up which was perfect.,positive,5,rating
22435,3,fit,"so size up and you will love this, i am a slightly hippy girl and the skirt did not make me look big at all.",positive,5,rating
22437,1,quality,it's light weight but good quality.,positive,4,rating
22437,2,fit,the only draw back is the waist is quite fitted when zipped.,positive,4,rating
22437,3,fit,had to size up.,positive,4,rating
22438,0,quality,I bought this in the green plaid for travel since i don't wear long pants of this fabric weight here in honolulu.,positive,5,rating
22439,2,quality,there's lots of give in the material but they still conform to your shape.,positive,5,rating
22441,0,fit,"So after reading the 2 reviews, decided to just order my usual size (26), thinking they might be a tad snug.",negative,2,rating
22441,3,fit,i looked at the size to see if they sent me a size 30 by mistake!,negative,2,rating
22441,4,fit,unfortunately small sizes sold out.,negative,2,rating
22441,5,quality,"quality is excellent as well as style, so bummed!",negative,2,rating
22442,2,price,a total steal at the sale price!,positive,5,rating
22443,2,fit,"the charlies tend to run small, so size up one.",positive,4,rating
22443,4,fit,the side zip makes for a slimming fit.,positive,4,rating
22443,5,fit,i'm 5'3 and it is an ankle fit.,positive,4,rating
22443,8,quality,fun print and fabric that can work through,positive,4,rating
22444,1,fit,"it is very tight at the bottom, but i feel like it will stretch a little over time, it is also very long which i love, because it can be rouched up to a great length if you are curvy.",positive,5,rating
22444,3,fit,"the sizing was correct, if you want it to fit like it does on the model shot.",positive,5,rating
22444,4,fit,"if you want it a little more fitted, size down, but it may be very tight on the bottom.",positive,5,rating
22445,2,quality,the material is very soft with just enough stretch.,positive,5,rating
22447,0,fit,What a great fit!,positive,5,rating
22447,2,fit,"i could have done the extra small, but the small isn't too big and is still flattering.",positive,5,rating
22448,1,fit,"great quality, tight knit, overall good purchase.",positive,4,rating
22448,1,quality,"great quality, tight knit, overall good purchase.",positive,4,rating
22448,2,fit,"however, it does run small.",positive,4,rating
22448,3,fit,i would absolutely size up.,positive,4,rating
22448,4,fit,i am a size 4 with a 34 c chest and i ordered a m and i would have been happy with a roomier l.,positive,4,rating
22448,6,fit,"i will keep it because it's gorgeous and i'll make do with the less relaxed fit, but it doesn't look on me like it does on the model.",positive,4,rating
22449,3,fit,i tried it on in a small and i'm on the fence about whether to buy it or not.,positive,5,rating
22450,1,fit,"these jeans are the perfect weight, totally distressed (and torn) in a way that looks like you've owned them for years, they flare out at the bottom of the legs just the right amount...but there is one huge - or i should write small - problem: your thighs have to be incredibly small to get these pulled all the way on. 
----------
i am a 27 in level 99 and ag brand jeans, and a 28 in my other pairs of coh jeans and in mih jeans as well.",negative,3,model_relabel
22451,0,fit,I wanted to love this sweater but the fit is off slightly.,negative,3,model_relabel
22451,1,fit,i ordered my regular size xs and the chest/shoulder area fits nice but the waist comes very tight and not flattering to wear unless style similar to the model with a tucked in look.,negative,3,model_relabel
22451,2,fit,nice color and decent quality fabric but not my favorite fit.,negative,3,model_relabel
22451,2,quality,nice color and decent quality fabric but not my favorite fit.,negative,3,model_relabel
22452,1,fit,the secret: try the petite size.,positive,4,rating
22453,2,fit,"i am 5-03 fit and trim, but chose a large/regular to accommodate my shoulders and chest.",positive,5,rating
22453,3,fit,"the fit is close but i do not look ""poured"" into it.",positive,5,rating
22453,7,fit,"i plan to wear this sweater to the office on casual fridays with well-fitted dark-wash jeans--an appropriate look for anyone, not withstanding an ad",positive,5,rating
22454,0,fit,It does run large as most reviewers noted.,neutral,3,model_relabel
22454,1,fit,i opted for the pxs and it was still very large and the way that the elastic at the top hit me it bunched funny and made my chest look huge and i'm only a b cup.,neutral,3,model_relabel
22454,4,quality,love the fabric and the lace at the hemline.,neutral,3,model_relabel
22455,1,fit,bought it in the small and glad i did.,positive,4,rating
22456,0,fit,Love the way these pants fit.,positive,5,rating
22456,5,fit,"i considered the 27 in them, but the legs were a bit tight. 28 was just about perfect.",positive,5,rating
22457,1,fit,it runs tts however if you like the short length then i'd size down.,positive,5,rating
22458,0,fit,This sweater fits differently than it looks on the model in the photo.,positive,5,rating
22458,1,fit,"it is more fitted, less bell sleeve.",positive,5,rating
22458,3,fit,"i am often between sizes at retailer, but in this one i got the larger size and it fits well.",positive,5,rating
22458,5,fit,i just wanted to mention that i think it fits differently than what it looks like in the pic.,positive,5,rating
22459,3,price,lots of beading and detailing for the price.,positive,5,rating
22461,4,quality,i am still on the fence about this skirt thinking maybe i would bring it to the tailor to see if the panel can be stitched to the faux leather material half way down to eliminate this full,neutral,3,model_relabel
22462,1,price,"expensive, even on sale, for something with such a limited wearability.",negative,3,model_relabel
22464,0,fit,"Adorable skirt but fit is definitely too tight like the other reviews before me 
 i am super petite 4 11 105 pounds the double zero and zero were just a little tight for me and a little too long ( both could fit around my waist which is a 24 but high waisted and tight not a fit around the hips)
 if  the length had been above the knee i might have kept  the zero but they were both returned 
 great skirt in the theory  with the wrong  waste fit and length",positive,4,rating
22465,0,fit,This looks great on the model and is probably beat suited for someone that is tall and thin with small hips.,neutral,3,model_relabel
22466,1,fit,i'd definitely advise sizing up on this one.,positive,4,rating
22466,3,fit,"but that's not ideal, and i think a bigger size will fit better.",positive,4,rating
22466,4,quality,it's a very lightweight fabric and does wrinkle easily.,positive,4,rating
22467,0,fit,"Love the style, fabric and fit generally, but even ordering down a size, i could yank them right down.",positive,3,model_relabel
22467,0,quality,"Love the style, fabric and fit generally, but even ordering down a size, i could yank them right down.",positive,3,model_relabel
22467,1,fit,"trying going down one more size, but not sure it will work as much as i want it to.",positive,3,model_relabel
22468,1,fit,"i am 5'3"", 115 lbs and i ordered the petite small.",positive,5,rating
22469,0,shipping,"I was excited to receive this top because i love the design, but was very disappointed when it arrived.",negative,3,model_relabel
22469,2,quality,the material is a t-shirt knit which also added to the disappointment.,negative,3,model_relabel
22470,2,quality,"it's very cute, flattering, and material is a high quality.",positive,5,rating
22471,0,quality,The material is great!!,positive,5,rating
22471,1,fit,got them in both colors and went with a tall size for one.,positive,5,rating
22473,3,fit,it must be turned to the side a bit in order to fit correctly (but not necessarily have to be pulled off-the-shoulder).,positive,5,rating
22474,3,fit,runs large; buy a smaller size than you usually wear.,positive,5,rating
22476,3,fit,i think it fits true to size - the petite xxs is just right.,positive,5,rating
22476,5,fit,"the elastic in the arms feel a little tight, but that would be my own negative comment.",positive,5,rating
22476,6,quality,the fabric is beautiful and flows just right - it does not feel to big to me at all.,positive,5,rating
22477,0,fit,I love the look of this dress but it runs very large.,negative,2,rating
22477,2,fit,i ordered the extra small on sale & got a killer deal on it.,negative,2,rating
22477,4,price,even for the price & for the beach i am going to return it.,negative,2,rating
22477,5,quality,i'm sad because it is a beautiful cover-up and for what it is i think the quality is good.,negative,2,rating
22479,0,fit,Lovely sweater which fits true to size.,positive,4,rating
22480,1,fit,to my surprise i needed a size zero.,positive,4,rating
22480,2,fit,i usually wear a size 4 or small never that small.,positive,4,rating
22480,3,fit,i am 5'4 and a 34dd and it was still a little loose!!,positive,4,rating
22481,0,fit,"It was hard for me to rate how this was sized-it is tight through the bust, very baggy and boxy through the body, and short.",positive,4,rating
22482,2,quality,"material is natural, gentle on my skin; style is simple, romantic, and it goes well with almost everything to dress up or dress down...",positive,5,rating
22482,4,fit,"size runs large, have to get petite xxs, and it fits perfectly (normally i go with petite 2 for a fitted dress)",positive,5,rating
22483,2,fit,"i normally wear a size large in retailer, i would size down.",positive,5,rating
22483,3,fit,returning my large for a medium.,positive,5,rating
22484,0,fit,This dress is lovely and has a comfy fit.,positive,4,rating
22484,2,fit,i felt the sizing was large and sent it back.,positive,4,rating
22485,0,fit,So much odd stuff going on here with the cut/fit.,negative,3,model_relabel
22485,1,fit,"the top is sort of tight in the bust, even with a small chest.",negative,3,model_relabel
22485,2,fit,"the sleeves are dolman-style and are billowy at the top, but then tight on even my skinny arms.",negative,3,model_relabel
22485,5,fit,just a miss for me personally in the fit department.,negative,3,model_relabel
22486,1,quality,"it is comfortable, the quality is good, especially in the edge detail, it's machine washable (which is a must for me and white), and it is easy to dress up or down.",positive,5,rating
22486,2,fit,"i am 5'7"", 125lbs and found my usual size small to fit tts - it is loose fit like the model shot.",positive,5,rating
22487,0,quality,"I i hesitate to say that i don't recommend this dress,it really is so pretty,but a different fabric might have worked better.",neutral,3,model_relabel
22487,2,quality,"the neckline is a little high and the dress starts to flare out from the lower end of your boobs and continues all the way down giving a very wide lower half,way too much fabric at the bottom....looks like a triangle .",neutral,3,model_relabel
22488,2,fit,i was able to fit in a size 2 (normally a size 0) so i hope to be able to wear it after pregnancy as well.,positive,5,rating
22488,3,fit,"i was worried about the bust area being too small, and while it's a tight fit for me currently it still worked.",positive,5,rating
22489,5,fit,"so i knew this time wouldn't be any different, plus there was only an extra small available to try.",positive,5,rating
22489,6,fit,"which i'm definitely not an extra small, usually a medium maayyyyybe a small.",positive,5,rating
22489,7,fit,"but i kid you not, it fit perfectly!!",positive,5,rating
22489,9,quality,"the material is so soft, and light weight, but still thick enough.",positive,5,rating
22490,1,fit,the fit for me was perfect and i saw another lady try it on with a very different body type from mine and it looked great on her.,positive,5,rating
22490,4,quality,i also appreciate that the slip underneath is a great stretchy material and not the stiff polyes,positive,5,rating
22491,3,fit,i found the cut to be much less fitted through the torso as well.,neutral,3,model_relabel
22491,4,fit,"i tried both the small and xsmall, which are my usual sizes.",neutral,3,model_relabel
22491,5,fit,"the small was very loose through the torso, the xsmall was better, but looked overall too short, as if it were a petite cut.",neutral,3,model_relabel
22492,4,fit,it's a loose fit but not too much.,positive,5,rating
22492,7,fit,"the fit was great for me as a slender but athletic build, small bust.",positive,5,rating
22492,7,quality,"the fit was great for me as a slender but athletic build, small bust.",positive,5,rating
22492,8,fit,true to size.,positive,5,rating
22493,0,quality,"Gorgeous blush color, soft flowing material made for a perfect outdoor summer wedding guest dress.",positive,5,rating
22493,1,fit,the elastic around the waist could have been slightly tighter as the dress is a bit weighted but not loose enough to deter my purchase.,positive,5,rating
22494,5,quality,"i love the feel, the fabric is airy, great",positive,5,rating
22495,3,fit,"i tried on both xxs p and xs p and found the xs p was more comfortable for me, for those who find clothing at retailer is being made bigger, this is more a ""classic"" size, as in what i would have ordered in the past (this summer, i had to go down in size a lot).",positive,5,rating
22495,4,quality,the fabric is c,positive,5,rating
22496,1,fit,"the fit is flattering and feminine, the fabric is light, the lining is soft.",positive,5,rating
22496,1,quality,"the fit is flattering and feminine, the fabric is light, the lining is soft.",positive,5,rating
22496,4,fit,"the 0 fit me well, but the back touched the ground, so i would probably order petite (front is higher, so no issue there). 

30 dd, 26.5 in waist, 115 lbs for reference with 0",positive,5,rating
22497,0,quality,"Nice light weight fabric, drapes well.",positive,5,rating
22498,0,fit,I ordered this top in small petite but wished i had exchanged it for an xsp because it's wide in the arm holes.,positive,4,rating
22499,1,fit,it is true to size and a light weight cotton blend.,positive,5,rating
22499,2,fit,i am an xxsp which fits me perfectly and the tan and white looks crisp and clean.,positive,5,rating
22499,5,fit,i wish i bought the other two colors before they sold out in my size.,positive,5,rating
22500,1,fit,"i absolutely love the fit, may be the prior reviewer was trying a size on that was too large?",positive,5,rating
22500,2,fit,"yes, the fabric and the snaps are very delicate so you have to be careful putting it on and off, but the fit is very flattering on most people.",positive,5,rating
22500,2,quality,"yes, the fabric and the snaps are very delicate so you have to be careful putting it on and off, but the fit is very flattering on most people.",positive,5,rating
22500,3,fit,i saw three different people trying it on in the fitting room today so i decided to try it on myself and had to have it!,positive,5,rating
22502,2,fit,"i am5 '3"", and probably would have been
better with a petite size.",positive,5,rating
22502,3,fit,often i do not like the proportions with petite so i ordered the regular size.,positive,5,rating
22503,3,fit,i sized up for more flow but it does run true to size.,positive,5,rating
22504,1,fit,it is flowy and loose but is cut well so it avoids looking like a tent.,positive,5,rating
22504,3,fit,"can be styled so many ways-- looks great with a cropped denim jacket, belted, or loose with a long necklace.",positive,5,rating
22505,1,quality,the fabric is soft and has a nice flow to it.,negative,2,rating
22505,2,fit,"however, i had to return the dress because the cuff of the sleeve was too tight on my forearm, which make it impossible for me to raise my arms.",negative,2,rating
22505,3,fit,i ordered size petite xxs,negative,2,rating
22506,2,quality,the style is great and the fabric is lightweight and comfy.,positive,5,rating
22506,5,fit,i am normally a size 10 (or maybe a large 8) in tops and purchased this in size 6.,positive,5,rating
22506,6,fit,it definitely runs large.,positive,5,rating
22506,8,fit,not sure why another reviewer said this top isn't for large busts.,positive,5,rating
22507,0,price,"This shirt is a great deal on sale,i would not pay full price.i got it in the honey color and it is really cute.",positive,4,rating
22507,1,fit,this shirt does run very large.,positive,4,rating
22507,2,fit,i normally wear a small or size 4 to 6 and i was lost in a size 6.,positive,4,rating
22507,3,fit,"i went with a size 2 and it was perfect for sizing purposes i am a 34c and 5'3"" 112lbs..shirt is a bit lightweight so it is nice for summer or year round.",positive,4,rating
22508,2,fit,"otherwise the cut and fit is very flattering, the fabric is nice, and the floral pattern is lovely.",positive,4,rating
22508,2,quality,"otherwise the cut and fit is very flattering, the fabric is nice, and the floral pattern is lovely.",positive,4,rating
22508,3,fit,"i found the dress tts (size 4r and i'm 5'4"", 120 lbs).",positive,4,rating
22509,0,quality,"I loved the print and fabric of this dress when i first saw it, but trying it on was a very different story!",negative,1,rating
22509,1,fit,"the photo seems to show a wider, more well-defined waist, with just a small amount of ""blousing"" on top, but this was not the case.",negative,1,rating
22509,2,fit,"yes, the waist fit, but it is a narrow band that was covered completely by the hanging over of the ill-fitting top, turning the entire look into a shapeless and very unattractive fit.",negative,1,rating
22510,0,quality,Nice fabric and construction.,positive,4,rating
22510,1,fit,"the small fit me, a usual size 6.",positive,4,rating
22511,0,quality,"The fabric has a smooth feel, and the shape is perfect over skinny jeans.",positive,5,rating
22511,4,fit,"i bought this shirt in red, size 2.",positive,5,rating
22512,1,quality,"fabric is nice and light and honey color goes well with denim, kaki  or olive green.",positive,5,rating
22512,2,fit,runs a little large but still looks good especially with fitted jeans or capri pants.,positive,5,rating
22514,1,fit,"sadly, it had two things going against it:
- when i didn't tuck it in, it looked like i was hiding an early pregnancy (it just hangs from the chest, and my bust is relatively large-- 34dd)
- the material is awfully thin, and i don't know how it would hold up (that's a concern when you're spending $90 on a ""casual"" top)
i would certainly consider purchasing this on sale",positive,4,rating
22514,1,quality,"sadly, it had two things going against it:
- when i didn't tuck it in, it looked like i was hiding an early pregnancy (it just hangs from the chest, and my bust is relatively large-- 34dd)
- the material is awfully thin, and i don't know how it would hold up (that's a concern when you're spending $90 on a ""casual"" top)
i would certainly consider purchasing this on sale",positive,4,rating
22515,2,fit,looks great either tucked in to jeans or shorts or worn loose.,positive,5,rating
22515,3,fit,"loved the blue one, so i came back to get the red one. (i would recommend buying one size smaller than usual.)",positive,5,rating
22516,1,fit,i went to the absolutely fabulous new walnut creek store and though it wasn't on the floor they found one in my size in the storeroom.,positive,5,rating
22517,1,fit,"i loved it so much and ordered the red, but went down a size as it does run big.",positive,5,rating
22518,5,fit,it is a little flimsy and probably won't last that long so if you want to wait for it to go on sale and hope they have your size i would do that.,positive,4,rating
22519,2,fit,"the sizing is perfect - i am a size 12/l in tops, and the size 12 i ordered is just right.",positive,5,rating
22519,3,fit,it's loose but not too loose or frumpy looking.,positive,5,rating
22519,4,quality,"the fabric is slightly thin but that's perfect for the summer, but it would be cute layered with a cami or a cardigan when it's cooler.",positive,5,rating
22520,2,fit,i didn't order it online because i read some of the other reviews and so i wanted to try it on in the store before i bought it because i was nervous the fit wasn't going to be good.,positive,5,rating
22520,5,fit,"i have an hourglass figure, and i'm 5'8"" tall, i tried on a size 10, and it fit beautifully!",positive,5,rating
22520,6,fit,"the waist is very form fitting, and t",positive,5,rating
22521,0,fit,"I love the pattern and style of the dress, but unfortunately, it's doesn't fit quite right.",neutral,3,model_relabel
22521,1,fit,the top is too loose (the clip doesn't work well) and the waist line of the dress sit above the waist.,neutral,3,model_relabel
22521,2,fit,and the sleeves are tight (which is shocking to me because i have skinny arms).,neutral,3,model_relabel
22522,1,fit,"the fabric is light, the pattern is not overwhelming and has a zipper on the side to make it more fitted in the waist.",positive,5,rating
22522,1,quality,"the fabric is light, the pattern is not overwhelming and has a zipper on the side to make it more fitted in the waist.",positive,5,rating
22522,5,fit,i am usually a size 2 or 4 and the size 4 was perfect.,positive,5,rating
22523,1,fit,i am never sure of my size in retailer but run anywhere from small to large depending on brands.,positive,5,rating
22523,4,fit,i got this shirt in size 8 which usually never happens to me.,positive,5,rating
22525,0,quality,The fabric and color is stunning.,positive,5,rating
22525,4,fit,true to size.,positive,5,rating
22526,0,fit,Love the colors and top part but it runs extremely large and there is way too much fabric it is almost like a moo moo.,positive,5,rating
22526,0,quality,Love the colors and top part but it runs extremely large and there is way too much fabric it is almost like a moo moo.,positive,5,rating
22527,3,price,had higher expectations for the price.,negative,3,model_relabel
22528,3,fit,the waste cinches in when it is zip it up and the blousing in the chest fits lovely.,positive,5,rating
22530,0,fit,I bought the xs and the fit was good.,positive,4,rating
22531,0,fit,"I love the material & flow of the bottom half of this dress, it fits like a charm.",positive,4,rating
22531,0,quality,"I love the material & flow of the bottom half of this dress, it fits like a charm.",positive,4,rating
22531,1,fit,"for reference i am a 34-29-38/39, the size 6 was spot on.",positive,4,rating
22531,4,quality,"i could alter the top, but the material just wouldn't lay right to the waist.",positive,4,rating
22532,0,fit,I love this dress but i will return it because the sleeves are too tight.,negative,2,rating
22532,5,fit,if the sleeves had not been so tight i would have kept the petite 0.,negative,2,rating
22533,2,quality,the material feels nice and the print is beautiful.,positive,4,rating
22533,3,fit,the only reason i didn't give this a 5 overall rating is because this fits a little big.,positive,4,rating
22533,4,fit,i bought a petite medium and the elastic around the top is not as tight as i'd like.,positive,4,rating
22533,5,fit,it still fits and stays on but it would feel a little better if it was a little more snug at the top.,positive,4,rating
22535,1,fit,i wear size 2 or 4 and i tried on both sizes in store.,positive,5,rating
22536,1,fit,"love that it's flowy, soft, and fits very well.",positive,5,rating
22536,2,fit,it does run a size smaller.,positive,5,rating
22536,4,fit,the sleeves are a bit tighter on the petite than the regular in the same size.,positive,5,rating
22537,3,fit,"i'm a traditional hourglass figure, larger on top and bottom with a small waist, dress size 6 or 8 depending on the top.",positive,5,rating
22538,1,fit,the fit was perfect as it is not to structured so its really a more relaxed piece even though it doesnt look it...,positive,5,rating
22540,2,fit,it fits right for me however the picture doesn't show it well but there's a bit too much fabric on the sides.,positive,4,rating
22540,2,quality,it fits right for me however the picture doesn't show it well but there's a bit too much fabric on the sides.,positive,4,rating
22541,0,shipping,I absolutely loved this once i got it out of the package.,positive,5,rating
22541,1,quality,"it's a very vibrant print in the red print, almost a picnic vibe, and the material feels soft and high quality.",positive,5,rating
22541,2,fit,"it runs very large though, i usually take an 8 or maybe a 6, and am busty, and in this i am pretty sure i will need the 4.",positive,5,rating
22542,3,fit,purchased the size 8 and i am 140# 36dd.,positive,5,rating
22543,1,fit,fit perfectly with great movement through back and chest area.,positive,5,rating
22543,2,quality,flattering length(s) with just the right amount of fabric.,positive,5,rating
22543,4,fit,zips to waist for fit.,positive,5,rating
22544,1,fit,i purchased a 2 instead of my usual size 4 and it fits well.,neutral,3,model_relabel
22544,3,quality,it is not good quality!,neutral,3,model_relabel
22544,4,fit,there are loose threads hanging out of the seams all over the place and it is see through.,neutral,3,model_relabel
22546,4,fit,"also, i'm usually a medium, this top fits fine on my shoulders/bust 34c, but it was huge around the waist, making me look a lot larger.",negative,2,rating
22547,1,fit,"i am 5'8, 130lbs, and the dress looked like a tent on me (size s).",negative,2,rating
22547,2,quality,there was just way too much material at the bottom.,negative,2,rating
22547,4,fit,"for the cost of the dress and the material, it wasn't worth paying more to have it tailored to fit better.",negative,2,rating
22547,4,price,"for the cost of the dress and the material, it wasn't worth paying more to have it tailored to fit better.",negative,2,rating
22547,4,quality,"for the cost of the dress and the material, it wasn't worth paying more to have it tailored to fit better.",negative,2,rating
22548,0,fit,"The model looks awesome in this cute top, but on me it looked boxy but was too tight around the chest and was too short (for reference, i'm 5'7,"" 140 lbs., and 34c).",negative,2,rating
22548,1,quality,"the front is non-stretchy eyelet lace cotton fabric, yet the back is stretchy.",negative,2,rating
22550,1,fit,absolutely beautiful true to the size.,positive,5,rating
22551,2,fit,"i love a blouse with a touch of spandex because i like the fitted look but not tight or loose, and spandex gives a bit of a yield.",positive,5,rating
22551,3,fit,"size 4 regular fits me well (i'm 5'2"", 34b, 26 waist, 36 hips), the hem falls at mid hip and the sleeves fall about 1/4"" pass my wrist (i plan to wear this top tucked in and the sleeves rolled up since the weather is warmer now).",positive,5,rating
22552,2,quality,the material is nice and the length is great.,positive,5,rating
22552,3,fit,"i'm 5'6"" and 135lbs and the small fit great.",positive,5,rating
22553,2,fit,i got the xs and it was tight in the calves and short in the waist but the top fit perfectly.,positive,4,rating
22553,3,fit,maybe a s would have fit better but i got it on sale and s was out of stock.,positive,4,rating
22553,4,fit,it defiantly did not look like it does on the model. :) i am typically a size 2.,positive,4,rating
22553,5,quality,the material is really nice.,positive,4,rating
22554,1,fit,"i ordered a size petite large, and it's a bit loose, which is acceptable, but i'd like to try a regular size medium to see if it'd be more fitted like i see in the model.",positive,4,rating
22554,4,fit,"the large petite i ordered is above my knees, this is not 40'' of length by any means, it's 36.5''.",positive,4,rating
22554,5,fit,i'd really appreciate if the size info was correctly available.,positive,4,rating
22555,2,fit,i found that it fit me just right.,positive,5,rating
22555,3,fit,"i'm not very tall, but my shoulders are a little broad for my height, which typically puts me in the ""small/medium"" range, so i got size 6 regular.",positive,5,rating
22555,6,quality,gauzy fabric has wrinkled texture which gives it a casual look and feel.,positive,5,rating
22556,3,fit,the fit is incredibly flattering (and i'm currently carrying more weight than my normal size).,positive,5,rating
22556,4,fit,"i selected a 6, which is about a size larger than normal, and it was a perfect fit.",positive,5,rating
22556,5,fit,"i tried on a larger size for measure, and the 6 provided a (perfect) fit and flare.",positive,5,rating
22557,1,fit,i am normally a 8/10 in tops due to my bust size but ordered a 6 based on other reviews.,positive,4,rating
22557,2,fit,it fits great.,positive,4,rating
22557,3,fit,i really like the fit and the pattern.,positive,4,rating
22558,1,quality,"it's a little thin, as i prefer a thicker fabric.",positive,5,rating
22558,4,price,great price on sale!,positive,5,rating
22560,2,fit,the petite 6 was a bit too tight so i returned it and went up to a size 8.,positive,4,rating
22560,6,fit,one reviewer objected to the way the bodice drapes and the very small hook closure which seemed insufficient.,positive,4,rating
22560,8,fit,it fit me beautifully throughout the bodice/,positive,4,rating
22563,2,quality,the material that this dress is made out of did not look high quality at all.,negative,1,rating
22563,3,fit,the fit looked more like that of an old nightgown.,negative,1,rating
22565,1,fit,i bought a size small and i'm between a 4 and a 6 and will have to return for an xs.,positive,5,rating
22565,2,fit,the top feels like it will fall down and i'm a size 34c,positive,5,rating
22566,1,quality,such beautiful fabric!!,positive,5,rating
22567,0,fit,This skirt runs small because of the stitching around the hips.,positive,4,rating
22567,1,fit,"the waist fit fine but the hips were very snug, and i'm relatively slim in the hips.",positive,4,rating
22569,1,fit,it's a little tight but i still like it.,positive,5,rating
22572,1,fit,i am 125# and usually a size 2-4 or 26-27 in bottoms.,positive,5,rating
22572,2,fit,typically size up for holding horses.,positive,5,rating
22572,5,fit,"the fit is great, quality is great.",positive,5,rating
22572,5,quality,"the fit is great, quality is great.",positive,5,rating
